id,start_date,end_date,lat,lon,country,l1,l2,l3,l4,l5,l6,seller_id,seller_name,stratum,property_type,surface_total,surface_covered,rooms,bathrooms,bedrooms,currency,operation,price,description,price_m2,freshness
3675524,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.455481,-64.165067,Argentina,Argentina,Córdoba,Córdoba,,,,11678,RE/MAX Boulevard,,Casa,700,647,15,6.0,6.0,USD,Venta,399000,"Corredor Responsable: Mariana Carrizo - CPCPI:5236Contacto: Román Dipp Arrieta - MLS ID # 420471092-35Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por ella: MARIANA CARRIZO CPCPI 5236<br><br><br><br>Se vende excepcional propiedad en la mejor zona de Barrio Jardín. Se encuentra ubicada a 3 cuadras del Mall Terrazas de O Higgins, a dos cuadras de la Avenida Pablo Richieri. Zona tranquila y segura.<br>La propiedad tiene detalles de excelencia en calidad y confort.<br>La misma consta de:<br>PB:<br>*Cocina con desayunador y mesadas de mármol, bajo mesadas y alacenas. Amoblamiento completo de primera calidad, con extractor eléctrico instalado.<br>*Lavadero completo con bajo mesadas de mármol.<br>*Amplio living comedor, con pisos de primera calidad y estética conectado a comedor diario con aire acondicionado en todos los ambientes, hogar a gas, y salida al patio de la propiedad.<br>*Quincho interno con asador, horno chileno y demás artefactos.<br>*Gimnasio exterior cubierto/Deposito.<br>*Baño de recepción.<br>DEPARTAMENTO DE SERVICIO (Con ingreso independiente)<br>*1 Dormitorio<br>*Baño<br>*Aire acondicionado<br>EXTERIOR<br>*Quincho semi cubierto con amplio asador<br>*Patio con pileta de material y bomba instalada<br>*Sistema de riego por aspersión cronometrado<br>*Cochera para 2 vehículos cubierta<br>*Cochera para 4 vehículos descubierta<br>*Portón y rejas con apertura automática.<br><br>SUBSUELO<br>*Sótano con cisterna de 2 tanques de agua <br>*Sistema de calefacción central <br>*CALEFACCIÓN CENTRAL EN TODA LA PROPIEDAD.<br><br>PLANTA ALTA<br>*1 dormitorios con baño en suite,con jacuzzi y ante baño, vestidor y aire acondicionado<br>*1 dormitorio con baño en suite y placard, aire acondicionado<br>*2 dormitorios con placard y aire acondiconado<br>*Sala de estar con balcon y vista a la pileta, placard de guardado<br>*2 baños completos<br>*Altillo con gran iluminación natural, ventilación, Sistema de luces y aire acondicionado.Se encuentran también los tanques de agua, deposito y dos termotanque.<br><br>*Sistema de alarmas perimetral en toda la propiedad,sistema de luces sectorizadas y trifásico de luz.<br>*La casa posee rejas en todas las aberturas<br>*Accesorios de iluminación de primera calidad, de bronce<br>*Baños y cocina con mesadas de mármol<br>*Pisos de madera<br>*Detalles de calidad y madera,techos de madera importada.<br><br>LA PROPIEDAD ESTA LISTA PARA TRANSFERIR, ESCRITURA Y PLANOS!<br><br>NO DEJES DE VERLA!  CONTACTANOS Y LA VISITAMOS!<br>MUDATE HOY A LA VIDA QUE QUERES!!<br><br>",592.4276169265033,73 days 00:00:00.000000000
3675578,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.735855,-64.44189,Argentina,Argentina,Córdoba,Santa María,,,,15045,RE/MAX Jardín,,Casa,1185,118,5,1.0,2.0,USD,Venta,190000,"Corredor Responsable: Carlos Borra - CPCPI 4900Contacto: Leonardo Monserrat - MLS ID # 420701065-13<br><br>VENTA CASA EN LAS SIERRAS AMOBLADA, CON BAJADA A RÍO PROPIA!!!<br><br>REMAX TRAE A LA VENTA ESTA HERMOSA CASA, A LA VERA DEL RÍO XANAES, EN LA ZONA MAS LINDA DE VILLA LOS AROMOS, QUE GRACIAS A LA ALTURA DEL TERRENO Y SU ORIENTACIÓN ESTE-OESTE, LE DAN MUCHA LUZ A TODOS LOS AMBIENTES Y UNA VISTA INIGUALABLE!<br><br>La casa esta compuesta por:<br>+Living Comedor<br>+Galeria con asador<br>+Baño y antebaño<br>+Dos habitaciones, una con baño en suite<br>+Altillo que puede utilizarse como una habitación mas<br>+ Cochera pasante para hasta 3 autos<br>+Alarma<br>+Techos Galará<br>+Estufa ecológica a leña<br><br>La casa cuenta con planos y escritura.<br><br>https://goo.gl/maps/TH3CQuSBBdNnu1yQ6<br><br><br>Llamame y coordinamos una visita!!!<br><br>Cada oficina es de propiedad y gestio´n independiente. En cumplimiento de la Ley Provincial 9.445, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Co´digo Civil y Comercial de la Nacio´n y Constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusio´n por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.",291.6346891788181,73 days 00:00:00.000000000
3675515,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.399316,-64.2584,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,PH,94,72,4,1.0,2.0,USD,Venta,93000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Fernando Trafigante - MLS ID # 420401115-25<br><br>Remax te ofrece Hermosa casa en complejo ""La Quinta""<br><br>Un excelente complejo a la vuelta del hipermercado Walmart<br><br>La casa se compone de: <br><br>- Living-comedor<br>- Cocina separada<br>- Baño completo con ducha<br>- Dos dormitorios con espacio para placard<br>- Amplio patio con galería y asador<br>- Cochera cubierta<br><br>Linea de colectivo ""40"" por Av Don Bosco y lineas ""70;73;75"" por Av Colon.<br><br>A metros de Av circunvalación, ingreso por el tropezón.<br><br>No pierdas la oportunidad! Llamanos y vamos a verla!!",1120.4819277108434,73 days 00:00:00.000000000
3675517,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.404129,-64.199808,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,Departamento,155,110,6,2.0,3.0,USD,Venta,177000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Dimas Montiel - MLS ID # 420401123-20 <br><br>Ofrecemos a la venta un super departamento de lujo en extraordinarias condiciones con todos los cuidados y detalles a un precio inmejorable con las siguientes características:<br><br>- Se encuentra sobre avenida costanera y santa fe.<br>- Cuenta con tres amplios dormitorios. <br>- Dos baños.<br>- Sala de estar, sala comedor, amplios con salida al balcón y terraza. <br>- Calefacción central. aires acondicionados split,<br>- Trabajo de techo decorativo.<br>- Sistema de cornetas de sonido en el techo centralizadas. <br>-Cortinas.<br>- Cochera semi cubierta.<br>- Cerca perimetral.<br>- Vigilancia 24 horas.<br>- piletas tres zonas. <br>- Vestuarios. <br>- Sauna.<br>- Gimnasio.<br>- Solárium<br>- Espacios verdes.<br>- Salón de usos múltiples.<br><br>DISPONIBILIDAD INMEDIATA PARA CONSULTAR Y MAS DETALLES.<br><br>",1335.8490566037735,73 days 00:00:00.000000000
3675516,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.421047,-64.488492,Argentina,Argentina,Córdoba,Punilla,,,,6904,RE/MAX Docta,,Casa,800,146,2,1.0,2.0,USD,Venta,175000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Laura Kotoucek - MLS ID # 420401043-165<br> <br><br>IMPERDIBLE!! VENTA CASA UN DORMITORIOS EN Bº JOSE MUÑOZ - VILLA CARLOS PAZ - CÓRDOBA - APTA CRÉDITO!!<br><br>Tiene una ubicación inmejorable, a tres cuadras del Teatro Luxor,  tres cuadras de la Av. Libertad y a 7 cuadras del centro. Ideal para tener tu casa propia y hacer unos departamentos para inversión.<br><br>El patio tiene 800 mts2, tiene vista a las sierras y a la ciudad, excelente para tomar unas cervecitas o unos ricos mates a la tarde.<br><br>La casa es chica, pero tiene planos aprobados por municipalidad para hacer dos dormitorios y un baño, no te la podes perder..<br><br>Características:<br><br>1 Dormitorio<br>1 Baño<br>Cocina / Comedor<br>Galeria<br>Garaje<br>Asador<br>Pileta<br><br>LLAMANOS...<br>",369.9788583509514,73 days 00:00:00.000000000
3675518,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.407769,-64.181682,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,PH,110,84,6,2.0,3.0,USD,Venta,80000,"Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Dimas Montiel - MLS ID # 420401123-21<br><br><br>En venta casa en una excelente ubicación. calle amplia, cómoda, todos los servicios, clínicas, colectivos, escuelas, comercios, bancos, seguridad, muy bien conservada.<br>IMPECABLE!<br>pasillo, living, comedor amplio, cocina separada. 1 baño completo. otro baño a terminar. dos dormitorios completos, habitación pequeña para estudio, cuarto de lavadero, patio con asador. área pequeña de depósito.<br>No pierdas esta oportunidad!<br>Con Re/Max Docta mudate a la vida que querés!",824.7422680412371,73 days 00:00:00.000000000
3675514,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4592,-64.203725,Argentina,Argentina,Córdoba,Córdoba,,,,6904,RE/MAX Docta,,Casa,200,143,3,1.0,2.0,USD,Venta,67810,Corredor Responsable: Edgardo Tamarit - CPCPI 4228Contacto: Mauricio Grezzana - MLS ID # 420401077-123 <br><br><br>VENTA CASA 2 HABITACIONES EN BARRIO IRUPÉ<br><br>LA PROPIEDAD CUENTA CON:<br><br>- 2 HABITACIONES<br><br>- COCINA<br><br>- COMEDOR<br><br>- GARAJE <br><br>- JARDÍN<br><br>- PATIO CON ASADOR<br><br>LA PROPIEDAD SE ENCUENTRA CON DETALLES A REFACCIONAR<br><br>LLAMAME Y NO TE PIERDAS ESTA OPORTUNIDAD EN ESTE HERMOSO BARRIO !,395.3935860058309,73 days 00:00:00.000000000
3675455,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.344342,-64.28661,Argentina,Argentina,Córdoba,Córdoba,,,,6071,RE/MAX Mediterránea,,Casa,477,294,12,3.0,3.0,USD,Venta,230000,"Corredor Responsable: DANIELA E. CASTRO - CPCPI 5292Contacto: Consuelo Albar Diaz - MLS ID # 420201203-6<br><br><br>Espectacular casa sobre Av Recta Martinolli al 8800 !!<br><br>Imperdible oportunidad de inversión!<br>Zona residencial, estratégicamente ubicada próxima a locales comerciales, en un entorno ideal.<br><br>Casa planta baja, con dos ingresos independientes, lo cual posibilita que la propiedad sea útil como vivienda y con destino comercial con accesos diferentes.<br><br>&gt; COCINA AMPLIA<br>&gt; COMEDOR<br>&gt; LIVING<br>&gt; GARAGE DOBLE + COCHERA TECHADA (COBERTURA TOTAL PARA 3 AUTOS)<br>&gt; ENTREPISO ARRIBA DEL GARAGE<br>&gt; GALERÍA<br>&gt; PATIO <br>&gt; QUINCHO GRANDE CON ASADOR<br>&gt; PILETA<br>&gt; BAÑO EXTERIOR<br>&gt; 1 DORMITORIO CON VESTIDOR Y BAÑO EN SUITE<br>&gt; 2 DORMITORIOS CON PLACARD <br>&gt; BAÑO C/ BAÑERA<br><br>Rejas en todas las aberturas<br><br>No dejes pasar esta oportunidad!<br>Llámanos y vení a conocerla!<br><br>",596.6277561608301,73 days 00:00:00.000000000
3675454,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.464089,-64.426596,Argentina,Argentina,Córdoba,Santa María,,,,6071,RE/MAX Mediterránea,,Casa,532,188,11,1.0,3.0,USD,Venta,208000,"Corredor Responsable: DANIELA E. CASTRO - CPCPI 5292Contacto: Franco Saravia - MLS ID # 420201107-163<br><br>Se vende hermosa propiedad a estrenar ubicada en barrio privado Las Cañitas<br><br>Características: <br>Planta Baja: <br>-Amplio Living-Comedor.<br>-Luminosa Cocina.<br>-Toilette.<br>-Galeria con Asador.<br>-Patio. <br>-Entrada para 2 vehículos techada.<br> Planta Alta: <br>-3 dormitorios. (1 con vestidor y baño suite; 2 con Placar, 1 con salida a Balcón.)<br>-Baño completo.<br>-Balcón terraza.<br><br>Servicios:<br>-Luz.<br>-Agua.<br>-Gas Natural.<br><br>La propiedad se encuentra en un 80% de construcción, de excelente calidad constructiva, se entrega llave en mano!!!<br><br>CONSULTAR FINANCIACIÓN<br><br>LAS CAÑITAS es un emprendimiento pensado y desarrollado para gente que busca recuperar el estilo de vida del barrio, con todas las ventajas y comodidades actuales, vigilancia 24 hs, piscina, SUM, espacios verdes y áreas deportivas. Ubicado en la zona de mayor desarrollo de Córdoba: camino a Falda del Carmen y Autopista Córdoba - Carlos Paz. Cerca, muy cerca de Ingresos y egresos rápidos desde y hacia Córdoba, con la ventaja de contar con Villa Carlos Paz y todos sus servicios y atracciones a solo minutos de distancia.<br><br>Cuenta con excelentes amenities. <br>- Todos los servicios subterráneos (luz, agua y gas natural). <br>- Recolección propia de residuos.<br>- Vigilancia las 24 hs. <br>- Quincho con asadores. <br>- Canchas de Tenis, Paddle y Fútbol. <br>- Grandes espacios verdes para disfrutar de la tranquilidad del lugar con la familia, <br>- Hermosa vista.<br>- A solo 20´ de Córdoba <br><br>EXPENSAS BAJAS!!! <br><br>Si pensás en una buena Inversión esta es tu oportunidad!!!!<br><br>LLamanos y la Visitamos!!",577.7777777777778,73 days 00:00:00.000000000
3676036,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4263237,-64.1913275,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,19172,RUÉ Negocios Inmobiliarios,,Local comercial,156,153,1,1.0,,USD,Venta,280000,"Local Comercial ubicado sobre  Avda. Velez Sarsfield, B° Nueva Córdoba<br>-Espacio en común cubierto y al aire libre (patio)<br>-Posesión Primer Semestre 2022<br>-Financiación propia. Entrega 35% y 36 cuotas<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632",1812.2977346278317,73 days 00:00:00.000000000
3676035,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4263237,-64.1913275,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,19172,RUÉ Negocios Inmobiliarios,,Departamento,75,66,3,1.0,,USD,Venta,114000,"Departamento ubicado sobre  Avda. Velez Sarsfield, B° Nueva Córdoba<br>-2 Dormitorios<br>-1 Baño<br>-Cocina-Comedor<br>-Balcón<br>-Espacio en común cubierto y al aire libre (patio)<br>-Disponibilidad de otros pisos y más habitaciones<br>-Posesión Primer Semestre 2022<br>-Financiación propia. Entrega 35% y 36 cuotas<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632",1617.0212765957447,73 days 00:00:00.000000000
3676027,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,,,,19172,RUÉ Negocios Inmobiliarios,,Departamento,75,60,3,1.0,,USD,Venta,60000,Departamento  ubicado en  Housing Quara VI Cerrito esq Galán de Barrio San Martín<br>-2 Dormitorios<br>-1 Baño<br>- 60 mts2<br>-Con 2 Balcones (uno en Living-Comedor y otro en dormitorio)<br>-Externo<br>-Piso 2 (disponibilidad de otros pisos)<br>-Cochera opcional<br><br>Armamos financiacion según capacidad de pago<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632,888.8888888888889,73 days 00:00:00.000000000
3676026,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,,,,19172,RUÉ Negocios Inmobiliarios,,Local comercial,28,28,1,1.0,,USD,Venta,44200,Local Comercial ubicado en  Housing Quara VI Cerrito esq Galán de Barrio San Martín<br>-1 baño<br>- 28 mts2<br>-Cochera opcional<br><br>Armamos financiacion según capacidad de pago<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632,1578.5714285714287,73 days 00:00:00.000000000
3676028,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,,,,19172,RUÉ Negocios Inmobiliarios,,Departamento,60,55,2,1.0,,USD,Venta,41300,Departamento  ubicado en  Housing Quara VI Cerrito esq Galán de Barrio San Martín<br>-1 Dormitorio<br>-1 Baño<br>- 55 mts2<br>-Con Balcón en Living-Comedor<br>-Externo<br>-Piso 2 (disponibilidad de otros pisos)<br>-Cochera opcional<br><br>Armamos financiacion según capacidad de pago<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632,718.2608695652174,73 days 00:00:00.000000000
3676033,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4302481,-64.192489,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,19172,RUÉ Negocios Inmobiliarios,,Local comercial,93,77,1,,,USD,Venta,185000,"Local Comercial ubicado sobre calle Perú, Nueva Córdoba<br>-93 mts2 totales<br>-Posesión Diciembre 2019<br>-Entrega 40% Saldo 15 cuotas actualizables (*)<br>(*)se traducen en valor de bolsa de cemento Holcim<br><br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632",2176.470588235294,73 days 00:00:00.000000000
3676041,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4654807,-64.1910806,Argentina,Argentina,Córdoba,,,,,19172,RUÉ Negocios Inmobiliarios,,Casa,222,206,5,3.0,,USD,Venta,275000,"Casa en Las Cañitas, camino a Falda del Carmen<br>-3 Dormitorios (habitación principal con baño en suite y vestidor)<br>-3 Baños<br>-Cocina<br>-Living con mueble<br>-Vestidor<br>-Galería <br>-Caja para instalación de aire acondicionado<br>-Pérgola techada<br><br>Teléfono 3512580042<br>RUÉ NEGOCIOS INMOBILIARIOS<br>CPI 5632",1285.0467289719627,73 days 00:00:00.000000000
3675714,2019-05-19 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.36375237,-64.20793152,Argentina,Argentina,Córdoba,Córdoba,,,,28017,Sebastian Amuchastegui Servicios Inmobiliarios,,Casa,290,190,3,3.0,,USD,Venta,170000,"Excelente oportunidad de vivienda en Barrio Poeta Lugones. Cerca de hipermercado libertad, Dinosaurio, Orfeo, etc La casa se encuentra distribuida en 2 plantas. Planta Baja: Cocina comedor amoblada con mesada de mármol,estar en desnivel,baño,lavadero cubierto,cochera cubierta,quincho cerrado con asador y baño,pileta.Pisos de porcelanato, calefactores, aire acondicionado, aberturas de aluminio de primera calidad. Planta Alta:3 dormitorios, el principal en suite con vestidor,baño con ante baño y bañera,pisos de parquet. Excelente entorno, zona de transporte, colegios, comercios.Superficie Terreno: 290m2Superficie Cubierta: 190m2Todos los servicios: luz, agua, gas, cloacas.CPI 5145<br> Apto crédito",708.3333333333334,73 days 00:00:00.000000000
3711453,2019-06-02 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.34361649,-64.28395844,Argentina,Argentina,Córdoba,Córdoba,,,,18941,Barrera-paez,,Casa,400,200,3,3.0,,USD,Venta,185000,"Casa apta  crédito desarrollada en una planta ,con 3 dormitorios ,uno en suite,living,cocina,comedor,quincho ,pileta ,rejas .portón automático.se reciben departamentos o duplex menor.precio canje 195.000 dolares.por consultas al 3513895405.<br> Apto crédito",616.6666666666666,59 days 00:00:00.000000000
3711696,2019-06-02 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.40180588,-64.17796326,Argentina,Argentina,Córdoba,Córdoba,Alta Córdoba,,,21920,Facundo Aguad,,Departamento,46,36,1,1.0,,USD,Venta,50000,"Consorcio Del Campillo. Departamento en planta baja que consta de living comedor con kichenette, ante baño, baño, dormitorio y patio.El inmueble se encuentra a dos cuadras de calle Juan B. Justo y a metros del Centro de nuestra Ciudad, entre las calles Regino Maders y San Martín.Consulta otras opciones en   o comunícate telefónicamente con un asesor comercial al 4234748 ó 4255916. Información Adicional: Apto profesionalApto profesionalPropiedad ocupadaAgua calienteCalefónGas naturalMuebles de cocinaCalefacciónGas naturalRentasCaracterísticas y servicios del edificio: Antigüedad del edificio: 6Agua corrienteElectricidadGas naturalRentas",1219.5121951219512,59 days 00:00:00.000000000
